address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
350 E Steels Corners Rd,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'DriveThru': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False'}",PjQngP_7m7PA8K1WUHdXqg,"Food, American (New), Burgers, Ice Cream & Frozen Yogurt, Hot Dogs, Restaurants",Cuyahoga Falls,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,41.180715351799996,-81.4947722541,RETRO Dog,44224,158,3.5,OH
"4307 130th Avenue SE, Unit 23","{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'""}",8MZ5su5DbS_Kq6UNGDYDGw,"Food, Ice Cream & Frozen Yogurt",Calgary,"{'Monday': '12:0-21:30', 'Tuesday': '12:0-21:30', 'Wednesday': '12:0-21:30', 'Thursday': '12:0-21:30', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:30'}",1,50.9304182445,-113.9718199004,Tutti Frutti Frozen Yogurt,T2Z 3V8,15,4.0,AB
400 Merchant St,,dJ0R-XT78LUQeNHQkD-G9g,"Food, Ice Cream & Frozen Yogurt",Ambridge,"{'Monday': '15:0-22:0', 'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-22:0', 'Friday': '15:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '15:0-22:0'}",1,40.5840997,-80.225135,Ice Cream Therapy,15003,3,3.5,PA
2120 E Craig Rd,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'DriveThru': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}""}",viFP7j-WLzVhkCFXWGWQDw,"Fast Food, Hotels & Travel, Ice Cream & Frozen Yogurt, Food, Bed & Breakfast, Restaurants, American (Traditional), Burgers, Breakfast & Brunch",Las Vegas,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",1,36.2402917349,-115.1200517288,Sonic Drive-In,89031,55,3.0,NV
"531 Atkinson Avenue, Unit 12",,no6umFSzUjMD94XZaY-Imw,"Fast Food, Restaurants, Burgers, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food",Thornhill,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}",1,43.81783529999999,-79.4507569,DQ / Orange Julius,L4J 8L7,4,1.0,ON
7300 N Aliante Pkwy,"{'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}",L4KJL44Yj3HkzAkKfm0PZw,"Ice Cream & Frozen Yogurt, Hot Dogs, Restaurants, Food, Juice Bars & Smoothies",North Las Vegas,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '11:0-22:0'}",1,36.29198529999999,-115.18066780000001,Dairy Queen,89084,14,3.0,NV
6702 W Camelback Rd,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}",yAUsx20fSVYYJCyTUtvOOg,"Ice Cream & Frozen Yogurt, Food",Glendale,,1,33.509784499999995,-112.2037058,Oasis Raspados,85303,9,3.5,AZ
"3202 E Greenway Rd, ste 1613","{'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",khtY7Ow_WDJvAN2e9EkFYw,"Bubble Tea, Food, Ice Cream & Frozen Yogurt",Phoenix,,0,33.6273978011,-112.0123234767,Tasty Creamery Rolls,85032,18,3.0,AZ
8000 11 Street SE,"{'OutdoorSeating': 'False', 'BikeParking': 'True', 'NoiseLevel': ""'average'"", 'WiFi': ""u'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'beer_and_wine'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'DriveThru': 'False', 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}",4uwagegh7z3xHtYDxAfs7A,"Ice Cream & Frozen Yogurt, Fast Food, Cafes, Food, Restaurants",Calgary,,1,50.98097919640001,-114.04308557510001,Ikea Food,T2H,8,3.5,AB
2133 Broadview Rd,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'""}",4sitViZ5-pr9wKjmCSK8ng,"Food, Gelato, Ice Cream & Frozen Yogurt",Cleveland,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-18:0'}",0,41.4377126098,-81.69917128979999,Gelato Star,44109,3,4.5,OH
"4750 Yonge Street, Unit 134","{'Caters': 'True', 'DietaryRestrictions': ""{'dairy-free': False, 'gluten-free': False, 'vegan': True, 'kosher': False, 'halal': False, 'soy-free': False, 'vegetarian': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'WiFi': ""'no'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'OutdoorSeating': 'True', 'Ambience': 'None', 'RestaurantsAttire': ""u'casual'""}",Bh5VbI_9msk3GaD0kiKkmg,"Food, Restaurants, Vegetarian, Ice Cream & Frozen Yogurt, Vegan",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-18:0'}",1,43.760058175,-79.412188931,Nanashake,M2N 0J6,51,3.5,ON
"1230 E Baseline Rd, Ste 101","{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'False'}",U4owMppiAVOMAAhGys8pfQ,"Food, Ice Cream & Frozen Yogurt, Desserts",Mesa,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}",0,33.3794982,-111.80613490000002,U-Swirl,85204,30,3.0,AZ
"4940 E Ray Rd, Ste 40","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",xQmjRECNFVGWS93jUwvQwg,"Ice Cream & Frozen Yogurt, Food",Phoenix,,0,33.3215751,-111.9766942,Maggiemoo's Ice Cream & Treatery,85044,3,3.5,AZ
"3300 Midland Avenue, Unit 39","{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False'}",ZCYCNWA98718SZ0A4bHD7A,"Ice Cream & Frozen Yogurt, Food, Restaurants, Cafes, Desserts, Korean",Toronto,"{'Monday': '13:0-23:0', 'Tuesday': '13:0-23:0', 'Wednesday': '13:0-23:0', 'Thursday': '13:0-23:0', 'Friday': '13:0-0:0', 'Saturday': '13:0-0:0', 'Sunday': '13:0-23:0'}",1,43.8067504,-79.28885809999998,Dear & Fro,M1V,120,3.5,ON
210 E Trade St,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}",qsv-b68E0N_TnW7DJcQpug,"Food, Ice Cream & Frozen Yogurt",Charlotte,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}",0,35.225569,-80.841955,Yoforia,28202,17,2.5,NC
11508 Providence Rd,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",Wlg9fruyWcoW3VuPuRDcpA,"Food, Ice Cream & Frozen Yogurt, Custom Cakes",Charlotte,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:30'}",1,35.052984,-80.77077,Carvel,28277,27,3.5,NC
1006 Rue de Callières,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'False'}",PpvcuZ95QsaClvsTjdwFRw,"Chocolatiers & Shops, Food, Specialty Food, Ice Cream & Frozen Yogurt, Coffee & Tea",Laval,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,45.592907000000004,-73.668773,Crèmerie Oh 3 Singes,H7E 3N2,3,4.5,QC
7894 Broadview Rd,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}",g1x1ilVut661Gw-_a34qLw,"Ice Cream & Frozen Yogurt, Shaved Ice, Food",Parma,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1,41.3510657,-81.6846017,Hokulia Shaved Ice,44134,6,5.0,OH
3200 Las Vegas Blvd S,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",DWwxANY20LnPQ8SecPfrXQ,"Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",Las Vegas,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}",1,36.1275236,-115.1715003,Häagen-Dazs,89109,7,3.5,NV
"23535 N Scottsdale Rd, Ste 101","{'WheelchairAccessible': 'True', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True'}",rIfiMTiy-l_tR5rAnmwhtA,"Acai Bowls, Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt",Scottsdale,"{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",0,33.6999285,-111.9248355,Happy Bowls,85255,14,4.5,AZ
900 Warden Avenue,"{'BikeParking': 'True', 'DriveThru': 'False', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}",e084b0uMSnEP7-PYlmAKbA,"Ice Cream & Frozen Yogurt, Burgers, Restaurants, Food",Toronto,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '0:0-19:0'}",1,43.7294443,-79.288563,Lick's Homeburgers & Ice Cream,M1L 4W6,15,2.0,ON
27 Rue Bernard O,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'Caters': 'True'}",G8EUsCpOKdatvTup3oyn1g,"Patisserie/Cake Shop, Ice Cream & Frozen Yogurt, Desserts, Food",Montréal,"{'Monday': '11:0-17:30', 'Tuesday': '11:0-17:30', 'Wednesday': '11:0-17:30', 'Thursday': '11:0-17:30', 'Friday': '11:0-17:30', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}",1,45.52686992939999,-73.60277751619999,Dolce & Gateaux,H2T 2J6,9,4.0,QC
,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",NfxKtgcWURAbI5yNzlzcnw,"Ice Cream & Frozen Yogurt, Food, Desserts, Street Vendors",Cleveland,,0,41.485710100000006,-81.69663059999999,Chill Pop Shop,44113,4,5.0,OH
,,IOdguyRw1y3-_USDL7LXIA,"Street Vendors, Food Trucks, Desserts, Food, Ice Cream & Frozen Yogurt",Tempe,,1,33.4255104,-111.9400054,Dough Licious Desserts,,5,4.5,AZ
5887 W Indian School Rd,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'BikeParking': 'False', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True'}",D2DCpj35nBAJEXguPLaHyw,"Shaved Ice, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Food, Desserts",Phoenix,"{'Monday': '9:0-21:30', 'Tuesday': '9:0-21:30', 'Wednesday': '9:0-21:30', 'Thursday': '9:0-21:30', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}",1,33.4939252,-112.18519270000002,Raspados El Zalate,85033,11,4.0,AZ
5410 E High St,"{'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'""}",_S3w4vjlFUkgx56Ji34Jpw,"Food, Restaurants, Ice Cream & Frozen Yogurt",Phoenix,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,33.6742113911,-111.9640731812,Mojo Yogurt,85054,70,3.5,AZ
29605 N. Cave Creek Rd,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'no'"", 'BikeParking': 'True'}",pDdKciP18NOjFI1DiOvEgw,"Ice Cream & Frozen Yogurt, Food",Cave Creek,,0,33.754077,-111.99075900000001,Go Yo Yogurt,85331,3,3.5,AZ
"10210 W McDowell Rd, Ste 160","{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False'}",8-s_XedWKdaycyRMkKQ4hg,"Cupcakes, Food, Custom Cakes, Ice Cream & Frozen Yogurt",Avondale,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,33.466752,-112.279855,Cold Stone Creamery,85392,47,2.0,AZ
5050 N 7th St,"{'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}",q0fX5CAXSURUOM_YDjHP3Q,"Ice Cream & Frozen Yogurt, Food",Phoenix,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",1,33.5110791,-112.06539369999999,AZ Pops,85014,69,4.5,AZ
"1805 E Elliot Rd, Ste 106","{'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True'}",KvRh-exPg_KegOM_HXeskw,"Indian, Food, Restaurants, Fast Food, Cupcakes, Ice Cream & Frozen Yogurt",Tempe,"{'Monday': '0:0-0:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",1,33.3478613,-111.9095341,Curry & Scoop,85284,94,4.0,AZ
415 Hawthorne Ln,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'True'}",ohjBWS_-x0Db1FeYluJuIw,"American (Traditional), Food, Restaurants, Ice Cream & Frozen Yogurt",Charlotte,"{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '11:0-19:0'}",0,35.216322999999996,-80.821777,Snoop's Grill,28204,15,3.5,NC
6744 W Glendale Ave,,xo1rcGb73pTSxzFB_9nEbA,"Ice Cream & Frozen Yogurt, Food, Restaurants, Mexican",Glendale,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-18:0'}",1,33.539553999999995,-112.20471299999998,Galan,85303,3,4.5,AZ
"3140 Edmonton Dr, Ste 100","{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}",Z-jZdvvNDnAGb5Ts56N30g,"Restaurants, Breakfast & Brunch, Food, Ice Cream & Frozen Yogurt, Coffee & Tea",Sun Prairie,"{'Monday': '6:30-15:0', 'Tuesday': '6:30-15:0', 'Wednesday': '6:30-15:0', 'Thursday': '6:30-15:0', 'Friday': '6:30-15:0', 'Saturday': '7:30-14:0', 'Sunday': '7:30-14:0'}",1,43.1886096,-89.27843229999999,What's Brew'n In Sun Prairie,53590,16,4.0,WI
3902 N Brown Ave,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}",KKpTHYMs5-9zMOl4HA3p5w,"Gelato, Ice Cream & Frozen Yogurt, Food",Scottsdale,,0,33.4924398,-111.9248112,Gelato Old Town,85251,4,4.0,AZ
